dataset,activity_intensity,activity_intensity_norm
FP32 GEMM,9.651490276394236,0.2412827664146944
FP32 GEMM,9.651490276394236,0.2412827664146944
FP32 GEMM,9.652921874742606,0.24131855570733185
FP32 GEMM,9.655079695094233,0.24137250021216547
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.124094518504945,0.22809811784595097
FP32 GEMM,9.125114994268838,0.2281236292652572
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.123256359444742,0.22807716425941146
FP32 GEMM,9.955433910127903,0.24888121584387332
FP32 GEMM,9.954969921927704,0.24886961635474555
FP32 GEMM,9.957285501413276,0.24892750476452807
FP32 GEMM,9.957285501413276,0.24892750476452807
FP32 GEMM,9.955433910127903,0.24888121584387332
FP32 GEMM,9.95543171840426,0.24888116105180197
FP32 GEMM,9.954941437663225,0.24886890426138628
FP32 GEMM,9.955406896076502,0.24888054050515698
FP32 GEMM,9.955890916554024,0.24889264079189752
FP32 GEMM,9.955886146923337,0.24889252155334948
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.102213823045954,0.22755111063978556
FP32 GEMM,9.102213823045954,0.22755111063978556
FP32 GEMM,9.493938372047284,0.2373440421093182
FP32 GEMM,9.494433401674737,0.23735641761968485
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,9.491837845848348,0.23729152993164493
FP32 GEMM,10.030311173614999,0.2507531125933231
FP32 GEMM,10.032213020581729,0.2508006578826296
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.032240378354851,0.2508013418142291
FP32 GEMM,10.031212307316823,0.2507756405166032
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,9.604884370237176,0.24011764044483844
FP32 GEMM,9.604329390111467,0.24010376619990823
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.235763203022621,0.23088978300342555
FP32 GEMM,9.235763203022621,0.23088978300342555
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604312116752613,0.24010333437397358
FP32 GEMM,9.604261789246873,0.24010207620974566
FP32 GEMM,10.363223840236001,0.2590757743664247
FP32 GEMM,10.363223840236001,0.2590757743664247
FP32 GEMM,9.605502253769714,0.24013308724567267
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.604136069055043,0.24009893326344306
FP32 GEMM,9.952057603514502,0.2487968097494137
FP32 GEMM,9.952057603514502,0.2487968097494137
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.159736260746126,0.20398961008357952
FP32 GEMM,8.159736260746126,0.20398961008357952
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545219948529532,0.21362652292631482
FP32 GEMM,8.54526556400549,0.2136276632919905
FP32 GEMM,9.415341665411692,0.23537916101168063
FP32 GEMM,9.415341665411692,0.23537916101168063
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.545067000441412,0.21362269929527314
FP32 GEMM,8.79078413940389,0.21976551344588946
FP32 GEMM,8.79078413940389,0.21976551344588946
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,8.88810842963623,0.22219857542016716
FP32 GEMM,8.888254698405607,0.22220223207134793
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.387135811891016,0.20967449306127828
FP32 GEMM,8.387135811891016,0.20967449306127828
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,9.621297193501986,0.24052795339015579
FP32 GEMM,9.621297193501986,0.24052795339015579
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,8.76583566516605,0.21914181319758122
FP32 GEMM,9.01816755825983,0.22544999312387026
FP32 GEMM,9.01816755825983,0.22544999312387026
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,8.519593719421094,0.21298587912157685
FP32 GEMM,9.408812973291615,0.23521594674624696
FP32 GEMM,9.409527949847181,0.23523382082748295
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,9.408488804978093,0.2352078426892329
FP32 GEMM,14.801224602765387,0.3700237285857461
FP32 GEMM,14.801224602765387,0.3700237285857461
FP32 GEMM,14.297947523093537,0.3574420357508755
FP32 GEMM,14.297947523093537,0.3574420357508755
FP32 GEMM,14.706272136363028,0.3676499611036927
FP32 GEMM,14.706272136363028,0.3676499611036927
FP32 GEMM,14.76877758290847,0.36921256818576753
FP32 GEMM,14.76877758290847,0.36921256818576753
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.191004285762567,0.2297708308966565
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,8.794955734325068,0.21986980137802417
FP32 GEMM,8.794955734325068,0.21986980137802417
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,10.033208249682582,0.25082553814710623
FP32 GEMM,10.033208249682582,0.25082553814710623
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.190705633165342,0.2297633647206783
FP32 GEMM,9.446928558101062,0.23616881863265715
FP32 GEMM,9.446928558101062,0.23616881863265715
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,9.423299232590415,0.2355780964887757
FP32 GEMM,9.423401530292436,0.23558065388373076
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.065030488174918,0.22662154456809291
FP32 GEMM,9.065030488174918,0.22662154456809291
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,10.240106234686461,0.2559978915099293
FP32 GEMM,10.240106234686461,0.2559978915099293
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.422751324551548,0.2355643990427262
FP32 GEMM,9.836201628522975,0.24590046427829015
FP32 GEMM,9.836201628522975,0.24590046427829015
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.131228060249926,0.20327691833502629
FP32 GEMM,8.131228060249926,0.20327691833502629
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,9.391600024433044,0.23478563103335562
FP32 GEMM,9.391600024433044,0.23478563103335562
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.479928200382465,0.21199425960056642
FP32 GEMM,8.807344228323293,0.22017950796405417
FP32 GEMM,8.807344228323293,0.22017950796405417
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.330010688647642,0.20824639155848207
FP32 GEMM,8.330010688647642,0.20824639155848207
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,9.597555552523339,0.23993442341183074
FP32 GEMM,9.597555552523339,0.23993442341183074
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,8.689780680844988,0.2172404739752339
FP32 GEMM,9.01922917116333,0.22547653295252706
FP32 GEMM,9.01922917116333,0.22547653295252706
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,8.720781003962689,0.21801546762982865
FP32 GEMM,8.720781003962689,0.21801546762982865
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,10.009466608703935,0.2502320081687812
FP32 GEMM,10.009466608703935,0.2502320081687812
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.10647235760943,0.2276575720225278
FP32 GEMM,9.436960712399989,0.2359196271278144
FP32 GEMM,9.436960712399989,0.2359196271278144
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,8.514617448237262,0.21286147465726304
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,9.608863136356042,0.24021710774663174
FP32 GEMM,9.608271338230585,0.24020231306883794
FP32 GEMM,9.610014765487671,0.2402458979391104
FP32 GEMM,9.610014765487671,0.2402458979391104
FP32 GEMM,9.608284174672018,0.24020263397390143
FP32 GEMM,9.60875150938645,0.24021431712432798
FP32 GEMM,9.610014765487671,0.2402458979391104
FP32 GEMM,9.610014765487671,0.2402458979391104
FP32 GEMM,9.608015691414533,0.24019592201738
FP32 GEMM,9.608358839746739,0.24020450056603043
FP32 GEMM,9.417347167586216,0.23542929763295492
FP32 GEMM,9.416949024768227,0.23541934424774688
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,9.41736105042515,0.23542964469746908
FP32 GEMM,9.416564748220013,0.23540973751283173
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,9.415677299372549,0.2353875517045435
FP32 GEMM,10.178372511530823,0.2544545771535441
FP32 GEMM,10.175733025278799,0.25438859122530255
FP32 GEMM,10.182433398813814,0.2545560974462324
FP32 GEMM,10.182433398813814,0.2545560974462324
FP32 GEMM,10.17839296626305,0.25445508851233295
FP32 GEMM,10.178472975038671,0.25445708869449823
FP32 GEMM,10.178492536655614,0.25445757772582045
FP32 GEMM,10.17462870735877,0.25436098379110167
FP32 GEMM,10.177018840532442,0.25442073600839954
FP32 GEMM,10.177099928935204,0.2544227631807411
FP32 GEMM,10.03030970718013,0.2507530759331337
FP32 GEMM,10.033208256644276,0.25082553832114535
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.030304443428836,0.25075294434180034
FP32 GEMM,10.029315802672526,0.250728228782872
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,10.028414252281513,0.250705690442556
FP32 GEMM,9.610744032379872,0.24026412927211344
FP32 GEMM,9.610743248484043,0.24026410967508247
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.317398779230471,0.23293063442649162
FP32 GEMM,9.317398779230471,0.23293063442649162
FP32 GEMM,9.61124454165421,0.24027664177110275
FP32 GEMM,9.61024496537436,0.24025165282917377
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.61326091655508,0.24032705020547696
FP32 GEMM,9.602112348717833,0.2400483411965779
FP32 GEMM,9.602435578491049,0.24005642179052097
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.220727004786555,0.23051388504333217
FP32 GEMM,9.220727004786555,0.23051388504333217
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,10.232112956982744,0.2557980632863242
FP32 GEMM,10.232112956982744,0.2557980632863242
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.601792546890186,0.24004034629967913
FP32 GEMM,9.813359651266817,0.2453294254744458
FP32 GEMM,9.813359651266817,0.2453294254744458
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.199359825965917,0.20498018077863867
FP32 GEMM,8.199359825965917,0.20498018077863867
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,9.449826219658078,0.2362412588234037
FP32 GEMM,9.449826219658078,0.2362412588234037
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.626862593636707,0.21566755106857513
FP32 GEMM,8.80513002639419,0.22012415394601598
FP32 GEMM,8.80513002639419,0.22012415394601598
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,15.297137208948214,0.38242131300981874
FP32 GEMM,15.297137208948214,0.38242131300981874
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,15.589223117560667,0.3897233248279451
FP32 GEMM,8.998668058236515,0.22496251469571124
FP32 GEMM,8.999455272049504,0.2249821946747734
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.453764443527858,0.21134017785226675
FP32 GEMM,8.453764443527858,0.21134017785226675
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,9.655781747748374,0.24139005120187887
FP32 GEMM,9.655781747748374,0.24139005120187887
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,8.854309621877023,0.22135362095157016
FP32 GEMM,9.033078612914792,0.22582276255266095
FP32 GEMM,9.033078612914792,0.22582276255266095
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,8.407835516676968,0.21019197605009068
FP32 GEMM,14.046131804665754,0.3511467599510787
FP32 GEMM,14.046131804665754,0.3511467599510787
FP32 GEMM,13.6669005616209,0.341666155317767
FP32 GEMM,13.6669005616209,0.341666155317767
FP32 GEMM,14.007790494429978,0.3501882450340323
FP32 GEMM,14.007790494429978,0.3501882450340323
FP32 GEMM,14.033179122749878,0.35082294892960403
FP32 GEMM,14.033179122749878,0.35082294892960403
FP32 GEMM,9.441401980060721,0.23603065675296883
FP32 GEMM,9.442499888858586,0.23605810396209753
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.033187395898718,0.22582548207664624
FP32 GEMM,9.033187395898718,0.22582548207664624
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,10.219077859637851,0.25547219191746906
FP32 GEMM,10.219077859637851,0.25547219191746906
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.44055364351951,0.23600944873413934
FP32 GEMM,9.61965700674413,0.24048694948432994
FP32 GEMM,9.61965700674413,0.24048694948432994
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,8.4977559614925,0.2124399453336941
FP32 GEMM,15.106598852726679,0.3776579427550008
FP32 GEMM,15.106598852726679,0.3776579427550008
FP32 GEMM,14.590901916542055,0.36476575928582844
FP32 GEMM,14.590901916542055,0.36476575928582844
FP32 GEMM,15.006062364973733,0.3751445773372293
FP32 GEMM,15.006062364973733,0.3751445773372293
FP32 GEMM,15.072243669148387,0.37679907914978855
FP32 GEMM,15.072243669148387,0.37679907914978855
FP32 GEMM,9.416241103033407,0.23540164653374718
FP32 GEMM,9.416283556125414,0.23540270784129544
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.056406081195199,0.22640593840622977
FP32 GEMM,9.056406081195199,0.22640593840622977
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,10.224535210562165,0.2556086231514656
FP32 GEMM,10.224535210562165,0.2556086231514656
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.415646105309701,0.2353867718674858
FP32 GEMM,9.819555700123813,0.24548432381306953
FP32 GEMM,9.819555700123813,0.24548432381306953
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.116354258201772,0.20290508020407355
FP32 GEMM,8.116354258201772,0.20290508020407355
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,9.376029000308748,0.23439636267489192
FP32 GEMM,9.376029000308748,0.23439636267489192
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.470271056126782,0.2117528354873001
FP32 GEMM,8.784186135204566,0.21960056641072306
FP32 GEMM,8.784186135204566,0.21960056641072306
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.31957093917995,0.20798540267903393
FP32 GEMM,8.31957093917995,0.20798540267903393
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,9.581984528399042,0.23954515505336704
FP32 GEMM,9.581984528399042,0.23954515505336704
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.682034341522742,0.21704681909627396
FP32 GEMM,8.999583123463513,0.2249853909006389
FP32 GEMM,8.999583123463513,0.2249853909006389
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,8.650764453458091,0.21626508644342446
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,14.884367555427692,0.37210226371884497
FP32 GEMM,15.176453464040145,0.3794042755369713
FP32 GEMM,15.176453464040145,0.3794042755369713
